providers,urc_code,urc_cat,metric,new_rank,n_tracts,n_counties,n_missing,pop,mean,pop_weighted_mean,sd,p025,p250,median,p750,p975,min,max
All,99,All,driving_time,19,73056,3142,77,321004407,28.157185628742514,26.43445097471105,35.4592174023828,3.18,8.63,14.86,34.83,120.93300000000018,0.24,966.5
All,1234,Urban (1-4),driving_time,19,60890,1166,42,274911075,18.443081941887982,18.787312239716528,18.779777474969148,3.01,7.84,12.33,21.78,68.92824999999998,0.24,614.61
All,1,Large central metro (1),driving_time,19,22671,68,0,98876565,9.959609633452429,10.56012901135876,7.547567936601861,2.32,5.7,8.6,12.27,25.7625,0.24,241.32
All,2,Large fringe metro (2),driving_time,19,16595,368,0,79764236,19.012713467912022,19.19217948517679,14.595044144020248,4.34,9.6,14.54,23.615000000000002,57.27599999999999,0.51,218.3
All,3,Medium metro (3),driving_time,19,14971,372,1,66957575,22.649772879091515,22.988148780627135,22.068778241659647,4.05,9.65,15.995000000000001,28.1075,74.90324999999999,0.38,614.61
All,4,Small metro (4),driving_time,19,6653,358,41,29312699,36.57702056866304,35.93828031601453,28.22528476707193,5.4910000000000005,15.7275,30.085,48.352500000000006,106.76499999999987,0.41,409.86
All,56,Rural (5-6),driving_time,19,12166,1976,35,46093332,76.88225208144424,72.14885006645828,54.29406451694559,18.485,45.35,64.86,91.945,208.58249999999998,1.7,966.5
All,5,Micropolitan (5),driving_time,19,6654,641,18,27214881,66.41891952983725,64.70009933580383,45.074569819621885,12.89625,38.8275,55.585,79.945,191.53125,1.7,569.45
All,6,Non-core (6),driving_time,19,5512,1335,17,18878451,89.51822565969063,82.89442453040168,61.34197460065042,31.163500000000003,56.415,75.11,104,221.40599999999995,2.63,966.5
All,99,All,driving_time,20,73056,3142,78,321004407,28.976465099070953,27.218859410181246,36.31446976273116,3.27,8.88,15.28,36.08,124.20574999999997,0.31,969.76
All,1234,Urban (1-4),driving_time,20,60890,1166,42,274911075,19.037806172758348,19.390613968678608,19.45366723355931,3.08,8.04,12.69,22.51,71.25,0.31,614.61
All,1,Large central metro (1),driving_time,20,22671,68,0,98876565,10.200501080675753,10.814291258601065,7.706361663493546,2.4,5.82,8.82,12.59,26.5125,0.31,248.11
All,2,Large fringe metro (2),driving_time,20,16595,368,0,79764236,19.4790653811389,19.670710176550802,14.850754793425075,4.5184999999999995,9.88,14.91,24.205,58.03,0.51,218.3
All,3,Medium metro (3),driving_time,20,14971,372,1,66957575,23.319859051436207,23.65488007831825,22.77013662436138,4.16,9.89,16.39,29.0425,76.62774999999999,0.38,614.61
All,4,Small metro (4),driving_time,20,6653,358,41,29312699,38.536522988505745,37.92170758679681,29.357896384165354,5.6,17.0775,31.88,50.7975,108.79724999999999,0.41,410.34
All,56,Rural (5-6),driving_time,20,12166,1976,36,46093332,78.8319901071723,74.01590974527747,55.26907741069952,19.71125,46.635000000000005,66.53,94.14750000000001,213.46099999999998,1.7,969.76
All,5,Micropolitan (5),driving_time,20,6654,641,19,27214881,68.3606571213263,66.58281540144655,46.146783053127216,13.9985,40.02,56.81,82.515,194.60749999999953,1.7,585.46
All,6,Non-core (6),driving_time,20,5512,1335,17,18878451,91.47571974522293,84.73889829159091,62.28984882324793,32.1,57.655,76.44,105.505,229.26749999999993,2.63,969.76
All,99,All,geodesic_km,1,73056,3142,0,321004407,6.187379530758449,5.590030357451918,13.357598158477126,0.22827408724603196,1.03434902101623,2.204180508236261,5.950049960110513,36.863577248614114,0.004652962291995905,1757.2518044366263
All,1234,Urban (1-4),geodesic_km,1,60890,1166,0,274911075,3.7914267343832524,3.7948354371383157,9.211439349990417,0.20968864583179442,0.9172582000943252,1.810061230111006,3.8297216644645538,20.655272466036372,0.004652962291995905,1757.2518044366263
All,1,Large central metro (1),geodesic_km,1,22671,68,0,98876565,1.7695996275660864,1.8975289693532718,2.3369128389551372,0.14630536198283406,0.639544315863388,1.1943591881419764,2.140371665901057,6.708959977476534,0.004652962291995905,63.45946830078402
All,2,Large fringe metro (2),geodesic_km,1,16595,368,0,79764236,3.911381073554375,3.891508814816325,5.361180291572465,0.2978167118653273,1.107926687632069,2.1125425647213314,4.308732081913134,19.06103860650418,0.009925080186875167,106.93800263949917
All,3,Medium metro (3),geodesic_km,1,14971,372,0,66957575,5.161832335397311,5.047442195661328,15.944634640239515,0.30546666149894963,1.2484128488855564,2.526179452431114,5.756485468589091,25.758465670392106,0.023994021641860912,1757.2518044366263
All,4,Small metro (4),geodesic_km,1,6653,358,0,29312699,7.298094076533515,7.070431355328277,9.15091293454463,0.3451057360568276,1.5436283028988,3.636288729954856,9.53102390030433,33.29257310803543,0.006772608968715413,101.96704271778161
All,56,Rural (5-6),geodesic_km,1,12166,1976,0,46093332,18.178959817729165,16.296979583382292,21.777580675199133,0.6704181799429363,4.509622596946694,12.549613121922466,24.548967283892733,69.4894989589096,0.035940609461722096,676.1795964367888
All,5,Micropolitan (5),geodesic_km,1,6654,641,0,27214881,12.483065053294197,11.888402452475898,14.33712395602949,0.5503674176277398,2.9130278181622575,8.417313239345297,16.703410819546587,50.90309166511952,0.035940609461722096,176.87171694576222
All,6,Non-core (6),geodesic_km,1,5512,1335,0,18878451,25.05495469482464,22.652315728118904,26.688604692986488,1.1156032989737543,9.42895842061593,19.088625576904228,33.67987839475202,81.82624037483693,0.07131113247803426,676.1795964367888
All,99,All,geodesic_km,2,73056,3142,0,321004407,8.056970821406649,7.337052322286102,16.75499276435685,0.3570610046700602,1.459859852867545,2.988198912214711,8.134418052432967,45.5676597868533,0.006772608968715413,1757.2532795255613
All,1234,Urban (1-4),geodesic_km,2,60890,1166,0,274911075,4.823118168101011,4.862187701297067,9.888934040531552,0.3273889724324337,1.292641030222433,2.4808484406635976,5.087071991489978,24.74269029388337,0.006772608968715413,1757.2532795255613
All,1,Large central metro (1),geodesic_km,2,22671,68,0,98876565,2.338817769388368,2.503414989865294,3.0787510411811714,0.23393718663568577,0.8924071867285874,1.6573270793981831,2.8370907874060203,8.12387114766172,0.007633686544778709,82.40079657205739
All,2,Large fringe metro (2),geodesic_km,2,16595,368,0,79764236,5.0183502406385845,5.033746625855074,6.171453648080047,0.46001113140580996,1.572175129531679,2.888491909478757,5.801610470139114,22.729321505562456,0.038137703091006434,110.03306236561527
All,3,Medium metro (3),geodesic_km,2,14971,372,0,66957575,6.4638657754016835,6.386543304628313,16.449144257480214,0.45541592533735825,1.7369956980392156,3.415248763376989,7.614894854468174,29.89609889663715,0.023994021641860912,1757.2532795255613
All,4,Small metro (4),geodesic_km,2,6653,358,0,29312699,9.109615337281078,8.869867858591236,10.645904700124046,0.5345956490129723,2.1388587019710346,4.963998979170327,12.355261095940374,38.61545665030688,0.006772608968715413,102.21966646963295
All,56,Rural (5-6),geodesic_km,2,12166,1976,0,46093332,24.242182728342396,22.097705629700783,29.699858890728617,1.005221933127507,7.591647121369461,17.974258602274453,32.924927305875975,83.47918718236197,0.06069659813627298,1303.5755205729952
All,5,Micropolitan (5),geodesic_km,2,6654,641,0,27214881,17.035426823390434,16.5069398022632,18.020803519968233,0.8288597017060442,4.367373422434442,12.125663278123444,22.906411667746468,64.4139962715144,0.06069659813627298,193.28479550414528
All,6,Non-core (6),geodesic_km,2,5512,1335,0,18878451,32.94206549168607,30.15726659116845,37.638469592779195,1.8251211443295117,15.11928005296498,26.81468389820405,42.13685438091403,94.42001257715836,0.07131113247803426,1303.5755205729952
All,99,All,geodesic_km,3,73056,3142,0,321004407,9.414242665625986,8.606388608888563,18.524528368722113,0.43647201149071,1.7686268470104358,3.576582834740645,9.82896750574038,51.455132822943426,0.013148183691693807,1770.5085373573763
All,1234,Urban (1-4),geodesic_km,3,60890,1166,0,274911075,5.559611580679942,5.634308987071874,10.513629078905042,0.4019878489228479,1.5641091207009163,2.936931854851397,5.993628645041428,27.19724913456239,0.013148183691693807,1770.5085373573763
All,1,Large central metro (1),geodesic_km,3,22671,68,0,98876565,2.727063341701045,2.9274614803061683,3.468681166980746,0.289266696147551,1.0892318662253189,1.9787310996637533,3.321270034820464,9.427406823349234,0.01999510529061422,97.18057772665638
All,2,Large fringe metro (2),geodesic_km,3,16595,368,0,79764236,5.8291598806352,5.885505348139706,6.834292129377136,0.590543507529847,1.9277797986421712,3.4527936477581043,6.848135827969712,25.68417774521727,0.038137703091006434,111.42352435710083
All,3,Medium metro (3),geodesic_km,3,14971,372,0,66957575,7.310134613860187,7.266582086971773,16.792685757994843,0.5532316222080579,2.0905966696748526,4.0866535858138695,8.932859401584363,31.991525409000687,0.03299960577451081,1770.5085373573763
All,4,Small metro (4),geodesic_km,3,6653,358,0,29312699,10.600415241944274,10.352886730943961,12.642107141570252,0.6689469529896497,2.639751804216757,5.851033693497827,14.281929526785472,42.30609890587774,0.013148183691693807,166.77220753485582
All,56,Rural (5-6),geodesic_km,3,12166,1976,0,46093332,28.706408271606968,26.332544830773752,32.57192676496731,1.3492077394960302,10.676927209302164,22.485427548103413,38.04110832171182,93.1741422063688,0.06069659813627298,1303.5755205729952
All,5,Micropolitan (5),geodesic_km,3,6654,641,0,27214881,20.30958945482113,19.710604637255777,19.850028524540487,1.0712476742557806,5.965431765291278,15.179158628353846,28.21286589565318,72.77679184532036,0.06069659813627298,204.15165373317186
All,6,Non-core (6),geodesic_km,3,5512,1335,0,18878451,38.8429163280099,35.878630701680684,40.96742733998074,2.986232975447635,19.85781731652264,31.815094195878,48.503769912895436,107.24545928512231,0.07131113247803426,1303.5755205729952
All,99,All,geodesic_km,4,73056,3142,0,321004407,10.54811912711895,9.661639968331537,19.753066156074855,0.5086177986845211,2.0221974524158752,4.043386957689798,11.222402454987153,57.07295664109711,0.013148183691693807,1783.7911739496594
All,1234,Urban (1-4),geodesic_km,4,60890,1166,0,274911075,6.135770153418299,6.231888250042949,10.931205944300276,0.4667270549464389,1.7943945259165301,3.3152317744006394,6.754881102026171,29.21370535372608,0.013148183691693807,1783.7911739496594
All,1,Large central metro (1),geodesic_km,4,22671,68,0,98876565,3.02328642141864,3.258586305541989,3.6493390180834067,0.32841641479589667,1.2338487730456769,2.239905037711017,3.698267050251376,10.356392893801194,0.02532442740493383,97.30261545265732
All,2,Large fringe metro (2),geodesic_km,4,16595,368,0,79764236,6.48630171695829,6.534100833019231,7.317192830746373,0.7044531596996536,2.208843479813513,3.9099173898153445,7.692629890669865,27.387148425281985,0.038137703091006434,113.39031826195611
All,3,Medium metro (3),geodesic_km,4,14971,372,0,66957575,8.006483481995721,8.00106063077104,17.11632221616935,0.6620662448162433,2.3799164470051597,4.599768717622796,9.93569520411209,34.013554338251936,0.03299960577451081,1783.7911739496594
All,4,Small metro (4),geodesic_km,4,6653,358,0,29312699,11.658030509511125,11.39772558282681,13.557331306596637,0.7874729625975228,2.998948687699475,6.754249837411521,15.954080234681687,45.41722478048335,0.013148183691693807,178.0119926425802
All,56,Rural (5-6),geodesic_km,4,12166,1976,0,46093332,32.63162471717588,30.11745626422901,34.05777668349693,1.6778375524875084,13.06110238457217,26.43908453215554,43.22625777961278,104.05667803117825,0.07256175393536161,1303.5755205729952
All,5,Micropolitan (5),geodesic_km,4,6654,641,0,27214881,23.906390730629127,23.25217526731276,22.36280486110884,1.3336855647654564,7.577921398829673,17.983758564038816,33.14301909848713,82.34262324390657,0.07256175393536161,222.82827439352047
All,6,Non-core (6),geodesic_km,4,5512,1335,0,18878451,43.164590418642156,40.0143384481877,41.87874984416248,4.083447247843259,23.206637872889488,35.74793947945106,53.16436343459433,119.03515095587132,0.2625220659857551,1303.5755205729952
All,99,All,geodesic_km,5,73056,3142,0,321004407,11.533636096613183,10.597891621106719,20.717481192262042,0.5743232914980976,2.2548819154497712,4.494919278694728,12.52588994108952,61.10988965028306,0.013148183691693807,1784.2736465655514
All,1234,Urban (1-4),geodesic_km,5,60890,1166,0,274911075,6.679434106558495,6.795746823646097,11.296015372623165,0.527380631001687,1.994347703212072,3.6626768849780236,7.452311829111838,31.143233571794397,0.013148183691693807,1784.2736465655514
All,1,Large central metro (1),geodesic_km,5,22671,68,0,98876565,3.2792887787481426,3.5382751118495634,3.800629726788217,0.37164881080843853,1.3749623636753177,2.4634116272103292,4.021382036801691,11.157699988314615,0.02532442740493383,98.31133235534546
All,2,Large fringe metro (2),geodesic_km,5,16595,368,0,79764236,7.107736396568304,7.1666699187107445,7.777429074530028,0.7926846076585572,2.446661936013971,4.3321973261185605,8.46850506426129,29.5565319527888,0.038137703091006434,113.992757828132
All,3,Medium metro (3),geodesic_km,5,14971,372,0,66957575,8.673428679898997,8.684627755001074,17.345217720741655,0.7380093776520626,2.659766956642273,5.18889669090893,10.880135206168104,35.002232557629554,0.043464283159832126,1784.2736465655514
All,4,Small metro (4),geodesic_km,5,6653,358,0,29312699,12.71053668683733,12.459719613297901,14.33921094159597,0.8765471331021497,3.322615652235654,7.6299340697571925,17.463350226538125,48.97950618529436,0.013148183691693807,178.09158376563266
All,56,Rural (5-6),geodesic_km,5,12166,1976,0,46093332,35.8285858890207,33.27474461093953,35.08092109009159,2.015969904953665,15.568360324983889,29.768457843598988,47.128175118823684,112.07704991544826,0.13622331161830836,1303.5755205729952
All,5,Micropolitan (5),geodesic_km,5,6654,641,0,27214881,27.01384151704351,26.403624327610487,23.77994297655859,1.567150862641967,9.765204301832231,21.409666749217372,37.72410795352632,90.76146059454481,0.13622331161830836,227.07453869038002
All,6,Non-core (6),geodesic_km,5,5512,1335,0,18878451,46.46960712471306,43.18004461926576,42.74171117032242,5.708124515385541,25.59623592644559,38.649271388838116,56.659367918010126,126.16365521563912,0.2812426996278004,1303.5755205729952
All,99,All,geodesic_km,6,73056,3142,0,321004407,12.411502446559293,11.431452062643398,21.59109684342313,0.6368273589758842,2.457199932995708,4.89326055391736,13.822385920943416,64.91038128070454,0.013148183691693807,1784.8110955411566
All,1234,Urban (1-4),geodesic_km,6,60890,1166,0,274911075,7.179994639086833,7.313742663504688,11.630564039577221,0.5846923002980409,2.18261359830181,3.9728691272934373,8.09930181448627,32.82663145119458,0.013148183691693807,1784.8110955411566
All,1,Large central metro (1),geodesic_km,6,22671,68,0,98876565,3.527733271590992,3.8107693592828014,3.952984455842617,0.4029923084742548,1.499324789032357,2.6567204438350602,4.324683398569047,11.911304860818788,0.028762049459848078,98.37723468187728
All,2,Large fringe metro (2),geodesic_km,6,16595,368,0,79764236,7.61819507335678,7.696417733426332,8.135808621677741,0.8826215956343382,2.6864875707171887,4.713072521573207,9.060469211077155,31.046787943372717,0.08239014629323661,114.11275082886964
All,3,Medium metro (3),geodesic_km,6,14971,372,0,66957575,9.332546041146884,9.343158741103629,17.579038179374198,0.8229357764076607,2.8984987136236087,5.665388687711267,11.82804967873713,36.480892288252825,0.043464283159832126,1784.8110955411566
All,4,Small metro (4),geodesic_km,6,6653,358,0,29312699,13.688732684411862,13.452836296526222,15.021313670451793,0.9696777905193614,3.631586041111873,8.458054141593445,18.866738816498753,52.644167444712124,0.013148183691693807,178.09294715197564
All,56,Rural (5-6),geodesic_km,6,12166,1976,0,46093332,38.594842114239555,35.99040383152022,36.05369125381336,2.2598215283508782,17.74960016436893,32.134340907962866,50.61935187875127,118.8713202181372,0.13622331161830836,1303.789886812683
All,5,Micropolitan (5),geodesic_km,6,6654,641,0,27214881,29.681451603314752,29.07077173315089,25.42501234065023,1.7623557442799518,11.614251416477092,23.813129905243173,40.71594772494131,96.8264205118166,0.13622331161830836,227.71502954805254
All,6,Non-core (6),geodesic_km,6,5512,1335,0,18878451,49.354947422601974,45.96563771701758,43.32691052086634,8.04879185309779,27.94290383156696,41.05086328873056,60.205352847779594,132.59875693273918,0.3339267101104735,1303.789886812683
All,99,All,geodesic_km,7,73056,3142,0,321004407,13.263098515613013,12.234813214511664,22.442394734013806,0.6828094739316888,2.6501646568007224,5.245932383411946,14.951292596294643,68.6521406807621,0.013148183691693807,1785.2170513669137
All,1234,Urban (1-4),geodesic_km,7,60890,1166,0,274911075,7.647568789380557,7.796979615600208,11.99106195101072,0.632006282678686,2.363333792752669,4.2562647598124865,8.621602074835607,34.813533467196024,0.013148183691693807,1785.2170513669137
All,1,Large central metro (1),geodesic_km,7,22671,68,0,98876565,3.746778764792259,4.047647285062657,4.0640443995180675,0.4340720130852577,1.6168250492691183,2.8472112889002803,4.618187046403579,12.645437167523006,0.028762049459848078,98.37723468187728
All,2,Large fringe metro (2),geodesic_km,7,16595,368,0,79764236,8.1160657987107,8.209568325210274,8.517123253951066,0.9638172097700867,2.9025252888210518,5.07028455261393,9.702366135355273,32.72112385112005,0.08239014629323661,114.11683623260996
All,3,Medium metro (3),geodesic_km,7,14971,372,0,66957575,9.917456668224528,9.945018143964028,17.80828041125946,0.8952178646118162,3.105868979912243,6.055785131466051,12.756914401462126,37.647666501016964,0.051766841028288636,1785.2170513669137
All,4,Small metro (4),geodesic_km,7,6653,358,0,29312699,14.663593341227019,14.414719859066524,15.873234122700607,1.0989030635690125,3.9426427905588706,9.067759369209107,20.097078403495725,56.72774743235256,0.013148183691693807,185.30846435371004
All,56,Rural (5-6),geodesic_km,7,12166,1976,0,46093332,41.36844168759182,38.7030582384962,36.83963556753662,2.553103802487088,20.214246189257047,34.82587638294092,53.95674777888559,125.62353180623646,0.13622331161830836,1304.1222575308084
All,5,Micropolitan (5),geodesic_km,7,6654,641,0,27214881,32.5900783297063,31.91002213590765,26.996240082736396,1.9963515026323573,13.473975893155695,26.369852556791415,44.45614462409572,105.6815791720696,0.13622331161830836,227.71502954805254
All,6,Non-core (6),geodesic_km,7,5512,1335,0,18878451,51.96554433334114,48.49579330773737,43.71059431879438,10.190954313004159,30.156062382265898,43.44072740529349,62.930346441697324,139.19294026161126,0.3349814981451858,1304.1222575308084
